Title:,Time Series, Area-Averaged of Aerosol Optical Depth 550 nm (Deep Blue, Land-only) daily 1 ()
User Start Date:,2015-12-31T00:00:00Z
User End Date:,2019-06-26T23:59:59Z
User Bounding Box:,"77.1939,28.6336,77.2089,28.6405"
Data Bounding Box:,"77.5,28.5,77.5,28.5"
URL to Reproduce Results:,"https://giovanni.gsfc.nasa.gov/giovanni//#service=ArAvTs&starttime=2015-12-31T00:00:00Z&endtime=2019-06-26T23:59:59Z&bbox=77.1939,28.6336,77.2089,28.6405&data=MOD08_D3_6_1_Deep_Blue_Aerosol_Optical_Depth_550_Land_Mean&variableFacets=dataFieldMeasurement%3AAerosol%20Optical%20Depth%2CAir%20Temperature%3B&portal=GIOVANNI&format=json"
Fill Value (mean_MOD08_D3_6_1_Deep_Blue_Aerosol_Optical_Depth_550_Land_Mean): -9999

time, mean_MOD08_D3_6_1_Deep_Blue_Aerosol_Optical_Depth_550_Land_Mean
2016-12-11,1.99600009
2016-12-12,0.41500002
2016-12-13,0.668000032
2016-12-14,0.446000021
2016-12-15,0.292000014
2016-12-16,0.41200002
2016-12-17,0.612000029
2016-12-18,0.586000028
2016-12-19,0.526000025
2016-12-20,0.497000024
2016-12-21,0.237000011
2016-12-22,0.520000025
2016-12-23,0.660000031
2016-12-24,0.774000037
2016-12-25,2.35100011
2016-12-26,0.42700002
2016-12-27,0.455000022
2016-12-28,0.532000025
2016-12-29,-9999
2016-12-30,-9999
2016-12-31,-9999
2017-01-01,0.727000035
2017-01-02,0.545000026
2017-01-03,0.621000029
2017-01-04,0.575000027
2017-01-05,0.766000036
2017-01-06,0.709000034
2017-01-07,-9999
2017-01-08,0.667000032
2017-01-09,0.395000019
2017-01-10,0.307000015
2017-01-11,0.368000017
2017-01-12,0.699000033
2017-01-13,0.553000026
2017-01-14,0.579000028
2017-01-15,0.507000024
2017-01-16,0.690000033
2017-01-17,0.553000026
2017-01-18,-9999
2017-01-19,0.520000025
2017-01-20,0.247000012
2017-01-21,-9999
2017-01-22,0.903000043
2017-01-23,0.644000031
2017-01-24,0.694000033
2017-01-25,-9999
2017-01-26,-9999
2017-01-27,-9999
2017-01-28,-9999
2017-01-29,1.04200005
2017-01-30,-9999
2017-01-31,0.758000036
2017-02-01,0.335000016
2017-02-02,0.505000024
2017-02-03,0.510000024
2017-02-04,-9999
2017-02-05,-9999
2017-02-06,2.47600012
2017-02-07,0.278000013
2017-02-08,-9999
2017-02-09,0.526000025
2017-02-10,0.288000014
2017-02-11,0.443000021
2017-02-12,0.648000031
2017-02-13,0.523000025
2017-02-14,0.316000015
2017-02-15,0.529000025
2017-02-16,0.345000016
2017-02-17,-9999
2017-02-18,0.465000022
2017-02-19,0.347000016
2017-02-20,0.62900003
2017-02-21,0.799000038
2017-02-22,0.343000016
2017-02-23,0.250000012
2017-02-24,0.241000011
2017-02-25,0.283000013
2017-02-26,0.198000009
2017-02-27,0.371000018
2017-02-28,0.371000018
2017-03-01,-9999
2017-03-02,0.441000021
2017-03-03,0.303000014
2017-03-04,0.235000011
2017-03-05,0.150000007
2017-03-06,0.372000018
2017-03-07,0.320000015
2017-03-08,0.527000025
2017-03-09,0.562000027
2017-03-10,0.684000032
2017-03-11,0.508000024
2017-03-12,0.446000021
2017-03-13,0.384000018
2017-03-14,0.313000015
2017-03-15,0.542000026
2017-03-16,0.451000021
2017-03-17,0.525000025
2017-03-18,0.408000019
2017-03-19,-9999
2017-03-20,0.567000027
2017-03-21,0.359000017
2017-03-22,0.523000025
2017-03-23,0.448000021
2017-03-24,0.863000041
2017-03-25,0.244000012
2017-03-26,0.362000017
2017-03-27,0.273000013
2017-03-28,0.598000028
2017-03-29,0.448000021
2017-03-30,0.21400001
2017-03-31,-9999
2017-04-01,0.259000012
2017-04-02,0.331000016
2017-04-03,0.331000016
2017-04-04,-9999
2017-04-05,0.594000028
2017-04-06,0.304000014
2017-04-07,1.26300006
2017-04-08,0.288000014
2017-04-09,0.278000013
2017-04-10,0.184000009
2017-04-11,-9999
2017-04-12,0.499000024
2017-04-13,0.408000019
2017-04-14,0.448000021
2017-04-15,0.507000024
2017-04-16,0.314000015
2017-04-17,0.43100002
2017-04-18,0.675000032
2017-04-19,0.456000022
2017-04-20,0.619000029
2017-04-21,0.933000044
2017-04-22,0.994000047
2017-04-23,0.662000031
2017-04-24,-9999
2017-04-25,0.529000025
2017-04-26,0.344000016
2017-04-27,0.456000022
2017-04-28,0.889000042
2017-04-29,0.672000032
2017-04-30,0.725000034
